user_id,age,gender,is_married,has_children_clean,home_country,home_city,home_airport,sign_up_date,signed_up_days,last_booking_date,sessions_cnt,sessions_browsing_cnt,sessions_canceling_cnt,sessions_booking_cnt,page_clicks_total,page_clicks_clicks_browsing,page_clicks_canceling,page_clicks_booking,sessions_with_discount_offer_cnt,session_duration_sec,sum_days_between_booking_and_departure,trips_booked_all,trips_booked_canceled,trips_booked_not_canceled,flights_booked_not_canceled,return_flights_booked_not_canceled,hotels_booked_not_canceled,trips_booked_with_discount_not_canceled,trips_booked_without_discount_not_canceled,cnt_last_minute_bookings_not_canceled,cnt_weekend_trips_not_canceled,cnt_is_during_week_trip,sum_travel_duration_days_not_canceled,days_between_booking_and_departure_not_canceled,sum_nights_not_canceled,sum_rooms_not_canceled,sum_total_hotel_price_before_discount_before_canceled,sum_total_hotel_price_after_discount_before_canceled,sum_total_hotel_price_after_discount_after_canceled,cnt_hotel_booking_cheap,cnt_hotel_booking_premium,sum_seats_not_canceled,sum_checked_bags_not_canceled,sum_flight_distance_km_not_canceled,sum_total_flight_price_before_discount_before_canceled,sum_total_flight_price_after_discount_before_canceled,sum_total_flight_price_after_discount_after_canceled,cnt_flight_booking_cheap,cnt_flight_booking_premium,sum_total_trip_price_before_discount_before_cancel,sum_total_trip_price_after_discount_before_cancel,sum_total_trip_price_after_discount_after_cancel,is_age_below20,is_age_between_20_and_60,is_age_above60,cancellation_rate,avg_sum_seats_not_canceled,avg_sum_nights_not_canceled,avg_sum_rooms_not_canceled,avg_flight_distance,avg_sum_days_between_booking_and_departure,ratio_trips_booked_with_discount_to_total,avg_total_hotel_price_after_discount_after_canceled,avg_sum_total_flight_price_per_seat_after_discount_after_cancel,avg_sum_checked_bags_not_canceled,ratio_hotel_to_flight_trips,ratio_during_week_trip_to_all,ratio_weekend_trip_to_all,ratio_cheap_hotels_flights_booked_to_all,ratio_premium_hotels_flights_booked_to_all
567172,56.0,F,1,0,canada,hamilton,YHM,2023-02-01,178.0,2023-06-30 06:58:00,8,6,0,2,85,44,0,41,1,642.0,13.0,2,0,2,2,2,2,0,2,2.0,0,0,11.0,13.0,8.0,2.0,615.0,615.0,615.0,1,0,2.0,2.0,2173.1275671854114,368.37,368.37,368.37,1,0,983.37,983.37,983.37,0,1,0,0.0,1.0,4.0,1.0,1086.56,6.5,0.0,61.46,184.19,1.0,1.0,0.0,0.0,0.5,0.0
567195,44.0,F,1,0,usa,corpus christi,CRP,2023-02-01,178.0,2023-06-07 13:20:00,8,6,0,2,147,73,0,74,4,1105.0,5.0,2,0,2,1,1,2,0,2,1.0,0,1,2.0,5.0,7.0,2.0,714.0,714.0,714.0,1,0,1.0,0.0,2105.733832362717,356.35,356.35,356.35,0,0,1070.35,1070.35,1070.35,0,1,0,0.0,1.0,3.5,1.0,2105.73,2.5,0.0,76.45,356.35,0.0,2.0,0.5,0.0,0.33,0.0
567211,46.0,F,0,0,usa,tampa,MCF,2023-02-01,178.0,2023-05-17 12:38:00,8,6,0,2,101,34,0,67,1,756.0,18.0,2,0,2,2,2,2,0,2,2.0,0,0,6.0,18.0,5.0,2.0,926.0,926.0,926.0,1,1,2.0,1.0,3351.2101999694432,637.35,637.35,637.35,0,0,1563.35,1563.35,1563.35,0,1,0,0.0,1.0,2.5,1.0,1675.61,9.0,0.0,156.34,318.68,0.0,1.0,0.0,0.0,0.25,0.25
567219,38.0,F,0,0,usa,washington,IAD,2023-02-01,178.0,2023-04-16 03:33:00,8,5,0,3,162,54,0,108,2,1201.0,21.0,3,0,3,3,3,3,0,3,3.0,1,0,11.0,21.0,6.0,3.0,959.0,959.0,959.0,0,0,3.0,2.0,2943.3045642113993,547.03,547.03,547.03,2,0,1506.03,1506.03,1506.03,0,1,0,0.0,1.0,2.0,1.0,981.1,7.0,0.0,83.67,182.34,0.0,1.0,0.0,0.33,0.33,0.0
567243,34.0,F,0,1,usa,houston,IAH,2023-02-01,178.0,2023-05-13 11:45:00,8,7,0,1,128,101,0,27,4,958.0,7.0,1,0,1,1,1,1,0,1,1.0,0,0,10.0,7.0,9.0,1.0,1845.0,1845.0,1845.0,0,0,1.0,1.0,1498.7483549851245,250.08,250.08,250.08,0,0,2095.08,2095.08,2095.08,0,1,0,0.0,1.0,9.0,1.0,1498.75,7.0,0.0,232.79,250.08,1.0,1.0,0.0,0.0,0.0,0.0
567245,72.0,M,0,0,usa,wichita,ICT,2023-02-01,178.0,2023-06-13 22:53:00,8,8,0,0,104,104,0,0,2,781.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567256,47.0,F,1,0,canada,montreal,YMX,2023-02-01,178.0,2023-07-16 08:21:00,9,4,0,5,193,21,0,172,1,1424.0,33.0,5,0,5,5,5,4,0,5,5.0,0,2,21.0,33.0,9.0,7.0,4172.0,4172.0,4172.0,0,2,11.0,3.0,11152.634498246929,3345.41,3345.41,3345.41,2,2,7517.41,7517.41,7517.41,0,1,0,0.0,2.2,2.25,1.75,2230.53,6.6,0.0,119.32,304.13,0.0,0.8,0.4,0.0,0.22,0.44
567342,30.0,F,0,1,usa,chicago,MDW,2023-02-01,178.0,2023-05-23 21:25:00,8,7,0,1,96,77,0,19,1,721.0,,1,0,1,0,0,1,0,1,,0,0,,,3.0,1.0,369.0,369.0,369.0,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567390,25.0,F,0,0,usa,los angeles,LAX,2023-02-02,177.0,2023-05-04 16:45:00,8,8,0,0,81,81,0,0,3,604.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567431,41.0,F,0,0,usa,new york,JFK,2023-02-02,177.0,2023-05-23 13:05:00,9,8,0,1,96,73,0,23,1,715.0,8.0,1,0,1,1,1,1,0,1,1.0,0,0,5.0,8.0,3.0,1.0,204.0,204.0,204.0,1,0,1.0,0.0,342.181908958409,62.47,62.47,62.47,1,0,266.47,266.47,266.47,0,1,0,0.0,1.0,3.0,1.0,342.18,8.0,0.0,88.82,62.47,0.0,1.0,0.0,0.0,1.0,0.0
567432,46.0,F,0,1,canada,montreal,YMX,2023-02-02,177.0,2023-07-15 18:24:00,8,3,0,5,162,40,0,122,3,1213.0,48.0,5,0,5,5,5,5,2,3,5.0,0,2,35.0,48.0,30.0,5.0,14674.0,13494.0,13494.0,0,3,5.0,4.0,11290.021610429674,1942.04,1942.04,1942.04,1,1,16616.04,15436.04,15436.04,0,1,0,0.0,1.0,6.0,1.0,2258.0,9.6,0.4,102.91,388.41,0.0,1.0,0.4,0.0,0.1,0.4
567448,46.0,F,1,1,usa,portland,PWM,2023-02-02,177.0,2023-07-02 21:07:00,10,8,0,2,152,118,0,34,3,1139.0,10.0,2,0,2,2,2,1,0,2,2.0,0,0,15.0,10.0,2.0,1.0,122.0,122.0,122.0,1,0,2.0,0.0,4220.708144156186,769.57,769.57,769.57,1,1,891.57,891.57,891.57,0,1,0,0.0,1.0,2.0,1.0,2110.35,5.0,0.0,445.79,384.79,0.0,0.5,0.0,0.0,0.67,0.33
567458,19.0,F,0,0,usa,san antonio,RND,2023-02-02,177.0,2023-06-24 20:19:00,8,7,0,1,98,76,0,22,1,734.0,12.0,1,0,1,1,1,1,0,1,1.0,1,0,2.0,12.0,1.0,1.0,87.0,87.0,87.0,1,0,1.0,1.0,2536.159192866054,457.04,457.04,457.04,0,0,544.04,544.04,544.04,1,0,0,0.0,1.0,1.0,1.0,2536.16,12.0,0.0,544.04,457.04,1.0,1.0,0.0,1.0,0.5,0.0
567478,38.0,F,0,0,usa,tacoma,TCM,2023-02-02,177.0,2023-07-01 17:06:00,9,5,0,4,125,46,0,79,1,938.0,386.0,4,0,4,4,4,3,1,3,3.0,0,1,30.0,386.0,12.0,4.0,4444.0,4391.6,4391.6,0,1,5.0,3.0,17597.40293173512,3976.17,3976.17,3976.17,1,3,8420.17,8367.77,8367.77,0,1,0,0.0,1.25,4.0,1.33,4399.35,96.5,0.25,174.33,795.23,0.0,0.75,0.25,0.0,0.14,0.57
567518,57.0,F,0,0,usa,new york,JFK,2023-02-02,177.0,2023-07-20 11:44:00,9,6,0,3,171,91,0,80,4,1268.0,11.0,3,0,3,2,2,3,0,3,2.0,0,0,11.0,11.0,14.0,4.0,4145.0,4145.0,4145.0,0,1,2.0,1.0,1847.2106665868594,322.67,322.67,322.67,0,0,4467.67,4467.67,4467.67,0,1,0,0.0,1.0,4.67,1.33,923.61,3.67,0.0,79.78,161.34,0.0,1.5,0.0,0.0,0.0,0.2
567547,35.0,F,0,0,usa,san jose,SJC,2023-02-02,177.0,2023-06-21 15:16:00,8,6,0,2,108,68,0,40,4,807.0,11.0,2,0,2,2,2,1,0,2,2.0,0,1,7.0,11.0,4.0,2.0,1032.0,1032.0,1032.0,0,0,3.0,2.0,7652.613786975051,1998.97,1998.97,1998.97,0,2,3030.97,3030.97,3030.97,0,1,0,0.0,1.5,4.0,2.0,3826.31,5.5,0.0,378.87,666.32,1.0,0.5,0.5,0.0,0.0,0.67
567548,47.0,F,1,0,usa,tucson,TUS,2023-02-02,177.0,2023-06-05 13:44:00,9,8,0,1,133,88,0,45,0,992.0,7.0,1,0,1,1,1,1,0,1,1.0,0,0,4.0,7.0,3.0,1.0,279.0,279.0,279.0,0,0,1.0,1.0,2127.451931452098,404.93,404.93,404.93,0,0,683.93,683.93,683.93,0,1,0,0.0,1.0,3.0,1.0,2127.45,7.0,0.0,227.98,404.93,1.0,1.0,0.0,0.0,0.0,0.0
567558,37.0,F,0,1,usa,honolulu,HNL,2023-02-02,177.0,2023-07-01 15:48:00,8,6,0,2,117,90,0,27,1,875.0,6.0,2,0,2,1,0,2,1,1,1.0,0,0,,6.0,7.0,2.0,852.0,815.1,815.1,0,0,1.0,0.0,8007.273774697621,786.74,786.74,786.74,0,1,1638.74,1601.84,1601.84,0,1,0,0.0,1.0,3.5,1.0,8007.27,3.0,0.5,114.42,786.74,0.0,2.0,0.0,0.0,0.0,0.33
567563,46.0,F,1,0,usa,new york,LGA,2023-02-02,177.0,2023-06-10 19:03:00,8,5,0,3,127,60,0,67,4,950.0,27.0,3,0,3,3,3,1,1,2,3.0,0,0,11.0,27.0,3.0,1.0,528.0,528.0,528.0,0,0,3.0,3.0,5156.16303874612,921.79,895.23,895.23,2,1,1449.79,1423.23,1423.23,0,1,0,0.0,1.0,3.0,1.0,1718.72,9.0,0.33,474.41,298.41,1.0,0.33,0.0,0.0,0.5,0.25
567589,29.0,F,0,0,usa,chicago,ORD,2023-02-02,177.0,2023-06-16 13:07:00,8,7,0,1,144,115,0,29,1,1084.0,,1,0,1,0,0,1,0,1,,0,0,,,4.0,1.0,404.0,404.0,404.0,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567643,42.0,F,1,0,usa,chicago,MDW,2023-02-02,177.0,2023-06-07 18:29:00,8,5,0,3,110,43,0,67,3,809.0,19.0,3,0,3,2,2,3,1,2,2.0,0,1,4.0,19.0,11.0,5.0,2219.0,1957.1,1957.1,0,0,4.0,1.0,3238.2830807260802,719.62,719.62,719.62,1,0,2938.62,2676.72,2676.72,0,1,0,0.0,2.0,3.67,1.67,1619.14,6.33,0.33,48.67,179.91,0.0,1.5,0.33,0.0,0.2,0.0
567651,38.0,F,0,0,usa,laredo,LRD,2023-02-02,177.0,2023-07-13 16:56:00,10,6,0,4,438,308,0,130,4,3234.0,33.0,4,0,4,4,4,4,1,3,4.0,0,2,13.0,33.0,8.0,4.0,1900.0,1900.0,1900.0,0,1,4.0,2.0,8882.317935244759,1546.18,1524.5975,1524.5975,0,0,3446.18,3424.5975,3424.5975,0,1,0,0.0,1.0,2.0,1.0,2220.58,8.25,0.25,107.02,381.15,0.0,1.0,0.5,0.0,0.0,0.13
567682,38.0,F,0,0,canada,calgary,YYC,2023-02-02,177.0,2023-07-05 19:38:00,8,5,0,3,122,53,0,69,2,902.0,20.0,3,0,3,3,3,2,1,2,3.0,0,1,10.0,20.0,4.0,2.0,702.0,665.4,665.4,0,0,3.0,1.0,9831.335309906895,1763.89,1763.89,1763.89,0,2,2465.89,2429.29,2429.29,0,1,0,0.0,1.0,2.0,1.0,3277.11,6.67,0.33,303.66,587.96,0.0,0.67,0.33,0.0,0.0,0.4
567778,44.0,F,0,1,usa,san diego,SAN,2023-02-02,177.0,2023-07-09 11:58:00,8,4,0,4,77,12,0,65,2,578.0,21.0,4,0,4,3,3,4,0,4,3.0,0,2,9.0,21.0,21.0,4.0,5019.0,5019.0,5019.0,1,1,3.0,1.0,5150.654678293651,970.22,970.22,970.22,1,0,5989.22,5989.22,5989.22,0,1,0,0.0,1.0,5.25,1.0,1716.88,5.25,0.0,71.3,323.41,0.0,1.33,0.5,0.0,0.29,0.14
567824,36.0,F,0,1,canada,ottawa,YOW,2023-02-02,177.0,2023-05-10 19:57:00,8,8,0,0,88,88,0,0,1,656.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567849,42.0,F,1,0,usa,washington,IAD,2023-02-02,177.0,2023-07-06 18:30:00,8,4,0,4,146,39,0,107,2,1089.0,26.0,4,0,4,4,4,4,0,4,4.0,0,0,14.0,26.0,9.0,4.0,1857.0,1857.0,1857.0,1,3,4.0,2.0,11445.685674959157,2034.34,2034.34,2034.34,0,3,3891.34,3891.34,3891.34,0,1,0,0.0,1.0,2.25,1.0,2861.42,6.5,0.0,108.09,508.59,0.0,1.0,0.0,0.0,0.13,0.75
567885,40.0,F,0,1,canada,toronto,YZD,2023-02-02,177.0,2023-05-11 14:07:00,8,5,0,3,132,79,0,53,1,974.0,17.0,3,0,3,2,2,3,1,2,2.0,0,1,6.0,17.0,9.0,3.0,1357.0,1343.35,1343.35,1,0,2.0,3.0,5713.333353927942,1046.14,1046.14,1046.14,0,1,2403.14,2389.49,2389.49,0,1,0,0.0,1.0,3.0,1.0,2856.67,5.67,0.33,88.5,523.07,1.0,1.5,0.33,0.0,0.2,0.2
567906,41.0,F,0,0,usa,new york,JFK,2023-02-02,177.0,2023-05-03 17:47:00,9,6,0,3,173,55,0,118,4,1290.0,23.0,3,0,3,3,3,2,1,2,3.0,0,1,12.0,23.0,6.0,2.0,1317.0,1317.0,1317.0,0,1,3.0,1.0,4412.715802994087,842.14,826.169,826.169,0,0,2159.14,2143.169,2143.169,0,1,0,0.0,1.0,3.0,1.0,1470.91,7.67,0.33,178.6,275.39,0.0,0.67,0.33,0.0,0.0,0.2
567943,35.0,F,0,1,usa,los angeles,LAX,2023-02-02,177.0,2023-06-05 17:20:00,9,9,0,0,62,62,0,0,1,458.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567950,54.0,F,1,0,usa,houston,IAH,2023-02-02,177.0,2023-03-30 19:19:00,8,4,1,3,307,33,200,74,4,8002.0,238.0,3,1,2,2,1,2,0,2,2.0,0,0,4.0,14.0,3.0,3.0,432.0,432.0,432.0,1,0,3.0,0.0,3776.8333025918696,4614.23,4614.23,670.99,0,0,5046.23,5046.23,1102.99,0,1,0,0.33,1.5,1.5,1.5,1888.42,119.0,0.0,122.55,223.66,0.0,1.0,0.0,0.0,0.25,0.0
567961,28.0,F,0,0,usa,philadelphia,PHL,2023-02-02,177.0,2023-06-26 19:38:00,8,5,0,3,136,76,0,60,1,1013.0,18.0,3,0,3,3,3,2,0,3,3.0,0,3,9.0,18.0,5.0,3.0,1151.0,1151.0,1151.0,1,1,4.0,2.0,9140.29554135202,2331.8,2331.8,2331.8,0,2,3482.8,3482.8,3482.8,0,1,0,0.0,1.33,2.5,1.5,3046.77,6.0,0.0,232.19,582.95,0.0,0.67,1.0,0.0,0.2,0.6
568004,55.0,F,1,1,canada,winnipeg,YWG,2023-02-02,177.0,2023-06-03 08:40:00,8,5,0,3,85,24,0,61,2,636.0,22.0,3,0,3,3,3,3,0,3,3.0,0,0,13.0,22.0,10.0,3.0,1253.0,1253.0,1253.0,1,0,3.0,2.0,6358.285007462457,1121.55,1121.55,1121.55,0,0,2374.55,2374.55,2374.55,0,1,0,0.0,1.0,3.33,1.0,2119.43,7.33,0.0,79.15,373.85,0.0,1.0,0.0,0.0,0.17,0.0
568013,42.0,F,1,0,usa,nashville,BNA,2023-02-02,177.0,2023-06-07 12:07:00,9,6,0,3,158,52,0,106,3,1175.0,21.0,3,0,3,3,2,3,1,2,3.0,0,1,5.0,21.0,5.0,4.0,684.0,684.0,684.0,2,0,4.0,1.0,4816.419617863925,1051.55,1016.3505,1016.3505,1,0,1735.55,1700.3505,1700.3505,0,1,0,0.0,1.33,1.67,1.33,1605.47,7.0,0.33,85.02,254.09,0.0,1.0,0.33,0.0,0.5,0.0
568060,42.0,F,0,1,usa,laredo,LRD,2023-02-02,177.0,2023-06-09 07:37:00,8,4,0,4,125,51,0,74,3,927.0,14.0,4,0,4,2,2,4,3,1,2.0,0,0,5.0,14.0,21.0,5.0,2480.0,2434.5,2434.5,2,0,2.0,0.0,4411.512797892452,781.97,763.965,763.965,0,0,3261.97,3198.465,3198.465,0,1,0,0.0,1.0,5.25,1.25,2205.76,3.5,0.75,30.46,381.98,0.0,2.0,0.0,0.0,0.33,0.0
568064,47.0,F,1,0,usa,santa ana,SNA,2023-02-02,177.0,2023-04-24 18:39:00,8,6,0,2,143,97,0,46,3,1055.0,10.0,2,0,2,2,2,2,1,1,2.0,0,0,23.0,10.0,21.0,2.0,2075.0,1909.7,1909.7,1,0,2.0,2.0,5064.682638925269,830.0,830.0,830.0,0,1,2905.0,2739.7,2739.7,0,1,0,0.0,1.0,10.5,1.0,2532.34,5.0,0.5,65.23,415.0,1.0,1.0,0.0,0.0,0.25,0.25
568078,38.0,F,1,1,usa,san jose,SJC,2023-02-02,177.0,2023-05-17 05:46:00,8,6,0,2,185,125,0,60,1,1375.0,15.0,2,0,2,2,2,1,0,2,2.0,0,1,10.0,15.0,6.0,1.0,1236.0,1236.0,1236.0,0,0,2.0,1.0,7925.384706676092,1406.69,1406.69,1406.69,0,2,2642.69,2642.69,2642.69,0,1,0,0.0,1.0,6.0,1.0,3962.69,7.5,0.0,440.45,703.35,0.0,0.5,0.5,0.0,0.0,0.67
568086,60.0,F,0,0,usa,phoenix,LUF,2023-02-02,177.0,2023-05-29 21:18:00,8,7,0,1,115,90,0,25,4,853.0,4.0,1,0,1,1,1,1,1,0,1.0,0,1,2.0,4.0,1.0,1.0,327.0,327.0,327.0,0,1,1.0,0.0,1956.1207275027698,353.44,335.768,335.768,0,0,680.44,662.768,662.768,0,1,0,0.0,1.0,1.0,1.0,1956.12,4.0,1.0,662.77,335.77,0.0,1.0,1.0,0.0,0.0,0.5
568093,40.0,F,0,0,canada,toronto,YYZ,2023-02-02,177.0,2023-05-03 08:32:00,8,5,0,3,102,37,0,65,1,765.0,20.0,3,0,3,3,3,3,0,3,3.0,0,1,11.0,20.0,8.0,3.0,1319.0,1319.0,1319.0,0,0,3.0,1.0,4724.363843520083,827.3,827.3,827.3,1,0,2146.3,2146.3,2146.3,0,1,0,0.0,1.0,2.67,1.0,1574.79,6.67,0.0,89.43,275.77,0.0,1.0,0.33,0.0,0.17,0.0
568101,54.0,F,1,1,canada,montreal,YUL,2023-02-02,177.0,2023-05-05 18:12:00,8,4,0,4,121,47,0,74,0,909.0,22.0,4,0,4,4,4,3,0,4,4.0,0,1,10.0,22.0,4.0,3.0,795.0,795.0,795.0,0,0,4.0,2.0,13067.429854123613,2388.91,2388.91,2388.91,0,3,3183.91,3183.91,3183.91,0,1,0,0.0,1.0,1.33,1.0,3266.86,5.5,0.0,265.33,597.23,0.0,0.75,0.25,0.0,0.0,0.43
568105,41.0,F,0,1,usa,new york,LGA,2023-02-02,177.0,2023-06-19 20:03:00,8,4,0,4,142,51,0,91,3,1061.0,26.0,4,0,4,3,3,4,1,3,3.0,0,2,11.0,26.0,24.0,4.0,6025.0,6025.0,6025.0,0,2,3.0,1.0,3432.634580082757,582.42,572.02,572.02,1,0,6607.42,6597.02,6597.02,0,1,0,0.0,1.0,6.0,1.0,1144.21,6.5,0.25,68.72,190.67,0.0,1.33,0.5,0.0,0.14,0.29
568121,42.0,M,1,1,usa,chicago,MDW,2023-02-02,177.0,2023-05-27 22:34:00,8,6,0,2,113,48,0,65,2,836.0,17.0,2,0,2,2,2,2,1,1,2.0,1,0,4.0,17.0,2.0,4.0,1650.0,1650.0,1650.0,0,1,4.0,3.0,2873.586353244095,828.05,773.013,773.013,0,0,2478.05,2423.013,2423.013,0,1,0,0.0,2.0,1.0,2.0,1436.79,8.5,0.5,302.88,193.25,1.0,1.0,0.0,0.5,0.0,0.25
568155,23.0,F,0,1,usa,san jose,SJC,2023-02-02,177.0,2023-07-16 09:52:00,8,7,0,1,102,89,0,13,2,754.0,,1,0,1,0,0,1,0,1,,0,0,,,13.0,2.0,5122.0,5122.0,5122.0,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568167,34.0,F,0,0,usa,san diego,SAN,2023-02-02,177.0,2023-06-08 07:10:00,8,4,0,4,126,36,0,90,2,931.0,28.0,4,0,4,3,3,4,1,3,3.0,0,0,17.0,28.0,19.0,5.0,3500.0,3500.0,3500.0,0,0,4.0,1.0,9604.045162771734,2351.04,2293.933,2293.933,0,1,5851.04,5793.933,5793.933,0,1,0,0.0,1.33,4.75,1.25,3201.35,7.0,0.25,60.99,573.48,0.0,1.33,0.0,0.0,0.0,0.14
568182,39.0,F,0,1,usa,jacksonville,JAX,2023-02-02,177.0,2023-07-07 17:26:00,8,6,0,2,80,48,0,32,1,605.0,8.0,2,0,2,1,1,2,0,2,1.0,0,1,3.0,8.0,8.0,2.0,1738.0,1738.0,1738.0,0,0,1.0,1.0,1334.4962787162733,252.9,252.9,252.9,0,0,1990.9,1990.9,1990.9,0,1,0,0.0,1.0,4.0,1.0,1334.5,4.0,0.0,124.43,252.9,1.0,2.0,0.5,0.0,0.0,0.0
568258,25.0,F,0,0,usa,houston,IAH,2023-02-02,177.0,2023-07-17 13:56:00,8,6,0,2,83,51,0,32,2,622.0,,2,0,2,0,0,2,1,1,,0,0,,,27.0,4.0,19738.0,13438.0,13438.0,0,1,,,,,,,0,0,,,,0,1,0,0.0,0.0,13.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
568325,68.0,F,1,0,usa,houston,HOU,2023-02-02,177.0,2023-07-17 07:18:00,8,7,0,1,74,56,0,18,3,540.0,8.0,1,0,1,1,1,1,0,1,1.0,0,1,2.0,8.0,1.0,1.0,123.0,123.0,123.0,0,0,1.0,1.0,2399.80296047353,407.66,407.66,407.66,0,0,530.66,530.66,530.66,0,0,1,0.0,1.0,1.0,1.0,2399.8,8.0,0.0,530.66,407.66,1.0,1.0,1.0,0.0,0.0,0.0
568371,34.0,F,0,0,usa,akron,AKR,2023-02-02,177.0,2023-05-11 11:43:00,8,7,0,1,91,74,0,17,1,669.0,7.0,1,0,1,1,1,1,0,1,1.0,0,0,4.0,7.0,3.0,1.0,189.0,189.0,189.0,1,0,1.0,0.0,358.0288337699418,71.26,71.26,71.26,1,0,260.26,260.26,260.26,0,1,0,0.0,1.0,3.0,1.0,358.03,7.0,0.0,86.75,71.26,0.0,1.0,0.0,0.0,1.0,0.0
568385,47.0,F,1,0,usa,jacksonville,NZC,2023-02-02,177.0,2023-06-28 21:26:00,8,4,0,4,156,54,0,102,1,1162.0,28.0,4,0,4,4,4,4,0,4,4.0,0,1,17.0,28.0,12.0,5.0,1228.0,1228.0,1228.0,3,0,5.0,3.0,7781.556093537565,1602.74,1602.74,1602.74,0,1,2830.74,2830.74,2830.74,0,1,0,0.0,1.25,3.0,1.25,1945.39,7.0,0.0,47.18,320.55,0.0,1.0,0.25,0.0,0.38,0.13
568416,32.0,M,0,1,canada,saskatoon,YXE,2023-02-02,177.0,2023-04-24 08:08:00,8,6,0,2,81,27,0,54,2,593.0,13.0,2,0,2,2,2,2,0,2,2.0,0,1,8.0,13.0,6.0,4.0,1000.0,1000.0,1000.0,0,0,4.0,1.0,5318.485756745231,1835.12,1835.12,1835.12,0,0,2835.12,2835.12,2835.12,0,1,0,0.0,2.0,3.0,2.0,2659.24,6.5,0.0,118.13,458.78,0.0,1.0,0.5,0.0,0.0,0.0
568463,54.0,F,0,0,usa,tampa,MCF,2023-02-02,177.0,2023-05-22 11:16:00,9,7,0,2,90,51,0,39,2,663.0,11.0,2,0,2,2,2,2,1,1,2.0,0,0,11.0,11.0,9.0,2.0,1499.0,1499.0,1499.0,0,0,2.0,0.0,2022.927224829587,361.1,339.207,339.207,0,0,1860.1,1838.207,1838.207,0,1,0,0.0,1.0,4.5,1.0,1011.46,5.5,0.5,102.12,169.6,0.0,1.0,0.0,0.0,0.0,0.0
568486,60.0,F,1,0,canada,calgary,YYC,2023-02-02,177.0,2023-05-27 15:08:00,8,4,0,4,134,19,0,115,3,1005.0,23.0,4,0,4,4,4,4,2,2,4.0,0,0,30.0,23.0,26.0,4.0,2336.0,2313.4,2313.4,2,0,4.0,2.0,9842.100090897638,1692.54,1486.894,1486.894,0,0,4028.54,3800.294,3800.294,0,1,0,0.0,1.0,6.5,1.0,2460.53,5.75,0.5,36.54,371.72,0.0,1.0,0.0,0.0,0.25,0.0
568513,26.0,F,0,1,usa,new york,LGA,2023-02-02,177.0,2023-06-22 05:17:00,10,8,0,2,109,77,0,32,2,812.0,,2,0,2,0,0,2,0,2,,0,0,,,15.0,2.0,1428.0,1428.0,1428.0,1,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
568536,78.0,F,1,0,usa,los angeles,LAX,2023-02-02,177.0,2023-05-13 21:54:00,8,8,0,0,87,87,0,0,0,652.0,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568602,36.0,F,0,1,usa,baton rouge,BTR,2023-02-02,177.0,2023-07-12 22:48:00,9,6,1,2,164,29,32,103,4,2935.267771,18.0,2,1,1,1,1,1,0,1,1.0,0,0,6.0,9.0,4.0,1.0,307.0,307.0,244.0,1,0,1.0,1.0,2583.9401420795502,784.21,750.985,451.96,0,0,1091.21,1057.985,695.96,0,1,0,0.5,1.0,4.0,1.0,2583.94,18.0,0.0,173.99,451.96,1.0,1.0,0.0,0.0,0.5,0.0
568605,25.0,F,0,0,usa,new york,LGA,2023-02-02,177.0,2023-03-15 21:30:00,8,5,1,2,128,57,35,36,5,2803.374224,224.0,2,1,1,0,0,1,1,0,0.0,0,0,0.0,0.0,5.0,2.0,2678.0,2548.2,1380.0,0,0,0.0,0.0,0.0,113.18,113.18,,0,0,2791.18,2661.38,,0,1,0,0.5,0.0,5.0,2.0,0.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
