user_id,final_group,perk
592035,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
592079,window_shopper,"15% book now voucher, info mails about chosen destinations"
592082,business_booker,"Lounge access, priority boarding & check in"
592118,window_shopper,"15% book now voucher, info mails about chosen destinations"
592132,business_booker,"Lounge access, priority boarding & check in"
592158,business_booker,"Lounge access, priority boarding & check in"
592221,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
592366,business_booker,"Lounge access, priority boarding & check in"
592371,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592372,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592378,window_shopper,"15% book now voucher, info mails about chosen destinations"
592399,business_booker,"Lounge access, priority boarding & check in"
592403,groups,"Free bags, 10% discount on bookings for 5+ seats"
592445,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592491,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592598,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592707,business_booker,"Lounge access, priority boarding & check in"
592792,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592833,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
592886,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
592929,business_booker,"Lounge access, priority boarding & check in"
592958,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
593020,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
593047,window_shopper,"15% book now voucher, info mails about chosen destinations"
593244,business_booker,"Lounge access, priority boarding & check in"
593350,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
593385,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
593386,business_booker,"Lounge access, priority boarding & check in"
593398,window_shopper,"15% book now voucher, info mails about chosen destinations"
593401,business_booker,"Lounge access, priority boarding & check in"
593494,business_booker,"Lounge access, priority boarding & check in"
593536,business_booker,"Lounge access, priority boarding & check in"
593632,business_booker,"Lounge access, priority boarding & check in"
593672,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
593719,business_booker,"Lounge access, priority boarding & check in"
593786,business_booker,"Lounge access, priority boarding & check in"
593804,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
593833,window_shopper,"15% book now voucher, info mails about chosen destinations"
593910,business_booker,"Lounge access, priority boarding & check in"
594000,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
594027,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
594042,business_booker,"Lounge access, priority boarding & check in"
594103,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
594123,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
594146,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
594188,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
594238,business_booker,"Lounge access, priority boarding & check in"
594240,business_booker,"Lounge access, priority boarding & check in"
594406,business_booker,"Lounge access, priority boarding & check in"
594410,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
594446,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
594449,business_booker,"Lounge access, priority boarding & check in"
594503,business_booker,"Lounge access, priority boarding & check in"
594516,window_shopper,"15% book now voucher, info mails about chosen destinations"
594601,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
594644,business_booker,"Lounge access, priority boarding & check in"
594695,business_booker,"Lounge access, priority boarding & check in"
594737,business_booker,"Lounge access, priority boarding & check in"
594824,business_booker,"Lounge access, priority boarding & check in"
594875,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
594892,business_booker,"Lounge access, priority boarding & check in"
594914,business_booker,"Lounge access, priority boarding & check in"
594948,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
594985,business_booker,"Lounge access, priority boarding & check in"
595026,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595087,business_booker,"Lounge access, priority boarding & check in"
595122,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595123,business_booker,"Lounge access, priority boarding & check in"
595126,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595171,business_booker,"Lounge access, priority boarding & check in"
595183,groups,"Free bags, 10% discount on bookings for 5+ seats"
595184,business_booker,"Lounge access, priority boarding & check in"
595257,business_booker,"Lounge access, priority boarding & check in"
595283,business_booker,"Lounge access, priority boarding & check in"
595284,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595386,business_booker,"Lounge access, priority boarding & check in"
595414,business_booker,"Lounge access, priority boarding & check in"
595431,business_booker,"Lounge access, priority boarding & check in"
595442,business_booker,"Lounge access, priority boarding & check in"
595506,window_shopper,"15% book now voucher, info mails about chosen destinations"
595527,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595587,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
595624,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
595626,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595690,window_shopper,"15% book now voucher, info mails about chosen destinations"
595740,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
595852,business_booker,"Lounge access, priority boarding & check in"
595861,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
595897,groups,"Free bags, 10% discount on bookings for 5+ seats"
595958,business_booker,"Lounge access, priority boarding & check in"
596103,business_booker,"Lounge access, priority boarding & check in"
596153,business_booker,"Lounge access, priority boarding & check in"
596186,business_booker,"Lounge access, priority boarding & check in"
596220,business_booker,"Lounge access, priority boarding & check in"
596222,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
596320,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
596329,window_shopper,"15% book now voucher, info mails about chosen destinations"
596335,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
596349,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
596361,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
596409,business_booker,"Lounge access, priority boarding & check in"
596442,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
596505,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
596559,window_shopper,"15% book now voucher, info mails about chosen destinations"
596611,window_shopper,"15% book now voucher, info mails about chosen destinations"
596732,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
596820,business_booker,"Lounge access, priority boarding & check in"
596856,business_booker,"Lounge access, priority boarding & check in"
596863,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597003,business_booker,"Lounge access, priority boarding & check in"
597010,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597029,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597300,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597410,business_booker,"Lounge access, priority boarding & check in"
597434,business_booker,"Lounge access, priority boarding & check in"
597498,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597510,business_booker,"Lounge access, priority boarding & check in"
597662,window_shopper,"15% book now voucher, info mails about chosen destinations"
597734,business_booker,"Lounge access, priority boarding & check in"
597836,business_booker,"Lounge access, priority boarding & check in"
597878,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
597946,business_booker,"Lounge access, priority boarding & check in"
597948,window_shopper,"15% book now voucher, info mails about chosen destinations"
597954,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
597955,window_shopper,"15% book now voucher, info mails about chosen destinations"
598069,business_booker,"Lounge access, priority boarding & check in"
598075,business_booker,"Lounge access, priority boarding & check in"
598185,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
598233,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
598265,business_booker,"Lounge access, priority boarding & check in"
598276,business_booker,"Lounge access, priority boarding & check in"
598306,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
598526,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
598533,business_booker,"Lounge access, priority boarding & check in"
598590,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
598687,business_booker,"Lounge access, priority boarding & check in"
598691,business_booker,"Lounge access, priority boarding & check in"
598692,business_booker,"Lounge access, priority boarding & check in"
598715,business_booker,"Lounge access, priority boarding & check in"
598832,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
598881,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
598911,business_booker,"Lounge access, priority boarding & check in"
598945,business_booker,"Lounge access, priority boarding & check in"
599065,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
599239,business_booker,"Lounge access, priority boarding & check in"
599244,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
599311,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
599335,business_booker,"Lounge access, priority boarding & check in"
599348,business_booker,"Lounge access, priority boarding & check in"
599437,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
599454,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
599649,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
599651,window_shopper,"15% book now voucher, info mails about chosen destinations"
599657,business_booker,"Lounge access, priority boarding & check in"
599765,business_booker,"Lounge access, priority boarding & check in"
599790,window_shopper,"15% book now voucher, info mails about chosen destinations"
599833,business_booker,"Lounge access, priority boarding & check in"
599909,window_shopper,"15% book now voucher, info mails about chosen destinations"
599927,business_booker,"Lounge access, priority boarding & check in"
599999,window_shopper,"15% book now voucher, info mails about chosen destinations"
600011,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
600018,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
600057,business_booker,"Lounge access, priority boarding & check in"
600078,business_booker,"Lounge access, priority boarding & check in"
600163,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
600265,business_booker,"Lounge access, priority boarding & check in"
600287,business_booker,"Lounge access, priority boarding & check in"
600304,business_booker,"Lounge access, priority boarding & check in"
600351,business_booker,"Lounge access, priority boarding & check in"
600395,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
600444,business_booker,"Lounge access, priority boarding & check in"
600515,business_booker,"Lounge access, priority boarding & check in"
600561,business_booker,"Lounge access, priority boarding & check in"
600605,business_booker,"Lounge access, priority boarding & check in"
600648,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
600690,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
600750,business_booker,"Lounge access, priority boarding & check in"
600796,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
600833,groups,"Free bags, 10% discount on bookings for 5+ seats"
600842,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
600886,business_booker,"Lounge access, priority boarding & check in"
600926,business_booker,"Lounge access, priority boarding & check in"
600930,business_booker,"Lounge access, priority boarding & check in"
601094,window_shopper,"15% book now voucher, info mails about chosen destinations"
601104,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
601116,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
601158,business_booker,"Lounge access, priority boarding & check in"
601282,business_booker,"Lounge access, priority boarding & check in"
601582,business_booker,"Lounge access, priority boarding & check in"
601673,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
601882,business_booker,"Lounge access, priority boarding & check in"
601894,business_booker,"Lounge access, priority boarding & check in"
601917,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602120,business_booker,"Lounge access, priority boarding & check in"
602190,business_booker,"Lounge access, priority boarding & check in"
602323,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
602433,business_booker,"Lounge access, priority boarding & check in"
602476,business_booker,"Lounge access, priority boarding & check in"
602478,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
602598,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602656,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602734,window_shopper,"15% book now voucher, info mails about chosen destinations"
602748,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602769,business_booker,"Lounge access, priority boarding & check in"
602793,business_booker,"Lounge access, priority boarding & check in"
602827,business_booker,"Lounge access, priority boarding & check in"
602918,business_booker,"Lounge access, priority boarding & check in"
602921,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
602925,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602946,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
602953,business_booker,"Lounge access, priority boarding & check in"
602962,business_booker,"Lounge access, priority boarding & check in"
603033,window_shopper,"15% book now voucher, info mails about chosen destinations"
603053,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
603100,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
603160,business_booker,"Lounge access, priority boarding & check in"
603221,window_shopper,"15% book now voucher, info mails about chosen destinations"
603278,business_booker,"Lounge access, priority boarding & check in"
603296,business_booker,"Lounge access, priority boarding & check in"
603341,window_shopper,"15% book now voucher, info mails about chosen destinations"
603345,business_booker,"Lounge access, priority boarding & check in"
603440,business_booker,"Lounge access, priority boarding & check in"
603515,business_booker,"Lounge access, priority boarding & check in"
603592,business_booker,"Lounge access, priority boarding & check in"
603635,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
603715,business_booker,"Lounge access, priority boarding & check in"
603809,business_booker,"Lounge access, priority boarding & check in"
603875,business_booker,"Lounge access, priority boarding & check in"
603883,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
604136,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
604355,business_booker,"Lounge access, priority boarding & check in"
604388,business_booker,"Lounge access, priority boarding & check in"
604592,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
604617,business_booker,"Lounge access, priority boarding & check in"
604664,window_shopper,"15% book now voucher, info mails about chosen destinations"
604688,business_booker,"Lounge access, priority boarding & check in"
604804,business_booker,"Lounge access, priority boarding & check in"
604840,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
604916,window_shopper,"15% book now voucher, info mails about chosen destinations"
604982,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
605004,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
605096,business_booker,"Lounge access, priority boarding & check in"
605136,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
605308,window_shopper,"15% book now voucher, info mails about chosen destinations"
605311,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
605439,business_booker,"Lounge access, priority boarding & check in"
605494,business_booker,"Lounge access, priority boarding & check in"
605558,business_booker,"Lounge access, priority boarding & check in"
605578,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
605607,business_booker,"Lounge access, priority boarding & check in"
605615,business_booker,"Lounge access, priority boarding & check in"
605619,business_booker,"Lounge access, priority boarding & check in"
605776,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
605780,business_booker,"Lounge access, priority boarding & check in"
605878,business_booker,"Lounge access, priority boarding & check in"
605943,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
605945,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
606041,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
606060,business_booker,"Lounge access, priority boarding & check in"
606094,business_booker,"Lounge access, priority boarding & check in"
606161,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
606283,business_booker,"Lounge access, priority boarding & check in"
606290,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
606333,business_booker,"Lounge access, priority boarding & check in"
606362,business_booker,"Lounge access, priority boarding & check in"
606456,window_shopper,"15% book now voucher, info mails about chosen destinations"
606568,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
606635,business_booker,"Lounge access, priority boarding & check in"
606648,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
606762,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
606862,business_booker,"Lounge access, priority boarding & check in"
606930,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
607017,business_booker,"Lounge access, priority boarding & check in"
607028,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
607152,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
607197,window_shopper,"15% book now voucher, info mails about chosen destinations"
607270,business_booker,"Lounge access, priority boarding & check in"
607280,business_booker,"Lounge access, priority boarding & check in"
607350,business_booker,"Lounge access, priority boarding & check in"
607524,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
607626,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
607706,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
607799,business_booker,"Lounge access, priority boarding & check in"
607931,business_booker,"Lounge access, priority boarding & check in"
607949,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
607998,business_booker,"Lounge access, priority boarding & check in"
608039,business_booker,"Lounge access, priority boarding & check in"
608086,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608287,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608296,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608343,business_booker,"Lounge access, priority boarding & check in"
608478,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608520,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608521,business_booker,"Lounge access, priority boarding & check in"
608629,business_booker,"Lounge access, priority boarding & check in"
608725,business_booker,"Lounge access, priority boarding & check in"
608727,business_booker,"Lounge access, priority boarding & check in"
608764,business_booker,"Lounge access, priority boarding & check in"
608786,window_shopper,"15% book now voucher, info mails about chosen destinations"
608820,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608823,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
608860,business_booker,"Lounge access, priority boarding & check in"
608866,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
608970,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
609051,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
609102,business_booker,"Lounge access, priority boarding & check in"
609167,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
609221,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
609228,business_booker,"Lounge access, priority boarding & check in"
609230,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
609236,business_booker,"Lounge access, priority boarding & check in"
609240,business_booker,"Lounge access, priority boarding & check in"
609243,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
609262,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
609393,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
609413,business_booker,"Lounge access, priority boarding & check in"
609673,business_booker,"Lounge access, priority boarding & check in"
609683,window_shopper,"15% book now voucher, info mails about chosen destinations"
609720,business_booker,"Lounge access, priority boarding & check in"
609763,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
609800,business_booker,"Lounge access, priority boarding & check in"
609817,business_booker,"Lounge access, priority boarding & check in"
609838,window_shopper,"15% book now voucher, info mails about chosen destinations"
609868,business_booker,"Lounge access, priority boarding & check in"
610144,business_booker,"Lounge access, priority boarding & check in"
610226,business_booker,"Lounge access, priority boarding & check in"
610280,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
610294,business_booker,"Lounge access, priority boarding & check in"
610306,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
610338,business_booker,"Lounge access, priority boarding & check in"
610395,business_booker,"Lounge access, priority boarding & check in"
610474,business_booker,"Lounge access, priority boarding & check in"
610482,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
610492,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
610530,window_shopper,"15% book now voucher, info mails about chosen destinations"
610670,business_booker,"Lounge access, priority boarding & check in"
610763,business_booker,"Lounge access, priority boarding & check in"
610793,business_booker,"Lounge access, priority boarding & check in"
610806,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
610905,window_shopper,"15% book now voucher, info mails about chosen destinations"
610909,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
611031,window_shopper,"15% book now voucher, info mails about chosen destinations"
611065,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
611087,business_booker,"Lounge access, priority boarding & check in"
611126,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
611177,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
611251,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
611350,business_booker,"Lounge access, priority boarding & check in"
611371,business_booker,"Lounge access, priority boarding & check in"
611583,business_booker,"Lounge access, priority boarding & check in"
611839,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
611852,business_booker,"Lounge access, priority boarding & check in"
611887,business_booker,"Lounge access, priority boarding & check in"
611954,business_booker,"Lounge access, priority boarding & check in"
612002,business_booker,"Lounge access, priority boarding & check in"
612128,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
612175,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
612220,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
612226,window_shopper,"15% book now voucher, info mails about chosen destinations"
612236,business_booker,"Lounge access, priority boarding & check in"
612562,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
612685,business_booker,"Lounge access, priority boarding & check in"
612797,business_booker,"Lounge access, priority boarding & check in"
612812,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
612976,window_shopper,"15% book now voucher, info mails about chosen destinations"
613164,business_booker,"Lounge access, priority boarding & check in"
613252,window_shopper,"15% book now voucher, info mails about chosen destinations"
613275,business_booker,"Lounge access, priority boarding & check in"
613383,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
613386,window_shopper,"15% book now voucher, info mails about chosen destinations"
613442,business_booker,"Lounge access, priority boarding & check in"
613655,business_booker,"Lounge access, priority boarding & check in"
613874,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
613921,business_booker,"Lounge access, priority boarding & check in"
613941,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
614033,business_booker,"Lounge access, priority boarding & check in"
614092,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
614111,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
614165,business_booker,"Lounge access, priority boarding & check in"
614311,business_booker,"Lounge access, priority boarding & check in"
614412,business_booker,"Lounge access, priority boarding & check in"
614549,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
614595,window_shopper,"15% book now voucher, info mails about chosen destinations"
614632,business_booker,"Lounge access, priority boarding & check in"
614668,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
614748,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
614793,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
614814,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
614828,business_booker,"Lounge access, priority boarding & check in"
614846,window_shopper,"15% book now voucher, info mails about chosen destinations"
614918,business_booker,"Lounge access, priority boarding & check in"
614933,business_booker,"Lounge access, priority boarding & check in"
615006,business_booker,"Lounge access, priority boarding & check in"
615266,business_booker,"Lounge access, priority boarding & check in"
615307,business_booker,"Lounge access, priority boarding & check in"
615489,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
615544,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
615674,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
615749,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
615783,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
615881,window_shopper,"15% book now voucher, info mails about chosen destinations"
615922,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
616086,window_shopper,"15% book now voucher, info mails about chosen destinations"
616125,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
616222,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
616461,business_booker,"Lounge access, priority boarding & check in"
616470,business_booker,"Lounge access, priority boarding & check in"
616491,business_booker,"Lounge access, priority boarding & check in"
616518,business_booker,"Lounge access, priority boarding & check in"
616692,business_booker,"Lounge access, priority boarding & check in"
616715,business_booker,"Lounge access, priority boarding & check in"
616718,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
616734,window_shopper,"15% book now voucher, info mails about chosen destinations"
616752,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
616789,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
616795,business_booker,"Lounge access, priority boarding & check in"
616802,business_booker,"Lounge access, priority boarding & check in"
616950,business_booker,"Lounge access, priority boarding & check in"
616992,business_booker,"Lounge access, priority boarding & check in"
617052,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617125,business_booker,"Lounge access, priority boarding & check in"
617199,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617402,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617407,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617458,business_booker,"Lounge access, priority boarding & check in"
617506,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617606,window_shopper,"15% book now voucher, info mails about chosen destinations"
617743,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617878,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
617964,business_booker,"Lounge access, priority boarding & check in"
617990,window_shopper,"15% book now voucher, info mails about chosen destinations"
617994,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
618063,business_booker,"Lounge access, priority boarding & check in"
618088,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
618157,business_booker,"Lounge access, priority boarding & check in"
618181,business_booker,"Lounge access, priority boarding & check in"
618201,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
618230,window_shopper,"15% book now voucher, info mails about chosen destinations"
618266,business_booker,"Lounge access, priority boarding & check in"
618308,business_booker,"Lounge access, priority boarding & check in"
618343,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
618392,business_booker,"Lounge access, priority boarding & check in"
618418,business_booker,"Lounge access, priority boarding & check in"
618429,business_booker,"Lounge access, priority boarding & check in"
618535,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
618642,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
618664,groups,"Free bags, 10% discount on bookings for 5+ seats"
618759,business_booker,"Lounge access, priority boarding & check in"
618780,business_booker,"Lounge access, priority boarding & check in"
618815,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
618881,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
619079,business_booker,"Lounge access, priority boarding & check in"
619109,business_booker,"Lounge access, priority boarding & check in"
619218,business_booker,"Lounge access, priority boarding & check in"
619321,business_booker,"Lounge access, priority boarding & check in"
619362,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
